selection_version,selection_rule_id,date,year,observation_method,product_level,reflectance_quantity,source_product_id,paired_l2a_product_id,source_alignment_status,frozen_scl_gate_pass,l2a_representative_status,l1c_pairing_status,exact_three_method_source_alignment,method_product_available,required_qa_complete,source_failure_reason,minimum_valid_pixels,window_pixel_count,diagnostic_flags_exclusionary,mci_wavelength_source,NDCI_valid_pixel_count,NDCI_median,ndci_observation_eligible,ndci_selection_status,MCI_valid_pixel_count,MCI_median,mci_observation_eligible,mci_selection_status,common_B456_valid_count,common_b456_observation_eligible,common_b456_selection_status,selection_chlf_used,analysis_version,reference_date_match,CHLF,PRESENCE_ICE,open_water,measurement_regime,reference_analysis_eligible,ndci_method_specific_support,ndci_matchup_status,ndci_primary_common_support,mci_method_specific_support,mci_matchup_status,mci_primary_common_support
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2024-02-20,2024,L2A,L2A,BOA,,,no_representative_frozen_scl_gate_failed,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,no_representative_frozen_scl_gate_failed,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_no_representative_frozen_scl_gate_failed,,,,unavailable_no_representative_frozen_scl_gate_failed,,,unavailable_no_representative_frozen_scl_gate_failed,False,erken_s2_chlf_matchup_analysis_v1.0,True,0.677785,1,False,2023_onward,False,False,ineligible_not_open_water,False,False,ineligible_not_open_water,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2024-02-20,2024,ACOLITE,L2R,rhos,,,not_eligible_no_frozen_l2a_representative,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,not_eligible_no_frozen_l2a_representative,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_not_eligible_no_frozen_l2a_representative,,,,unavailable_not_eligible_no_frozen_l2a_representative,,,unavailable_not_eligible_no_frozen_l2a_representative,False,erken_s2_chlf_matchup_analysis_v1.0,True,0.677785,1,False,2023_onward,False,False,ineligible_not_open_water,False,False,ineligible_not_open_water,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2024-02-22,2024,L1C,L1C,TOA,,,no_l2a_representative_for_date,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,no_l2a_representative_for_date,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_no_l2a_representative_for_date,,,,unavailable_no_l2a_representative_for_date,,,unavailable_no_l2a_representative_for_date,False,erken_s2_chlf_matchup_analysis_v1.0,True,0.617088,1,False,2023_onward,False,False,ineligible_not_open_water,False,False,ineligible_not_open_water,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2024-02-22,2024,L2A,L2A,BOA,,,no_representative_frozen_scl_gate_failed,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,no_representative_frozen_scl_gate_failed,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_no_representative_frozen_scl_gate_failed,,,,unavailable_no_representative_frozen_scl_gate_failed,,,unavailable_no_representative_frozen_scl_gate_failed,False,erken_s2_chlf_matchup_analysis_v1.0,True,0.617088,1,False,2023_onward,False,False,ineligible_not_open_water,False,False,ineligible_not_open_water,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2024-02-22,2024,ACOLITE,L2R,rhos,,,not_eligible_no_frozen_l2a_representative,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,not_eligible_no_frozen_l2a_representative,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_not_eligible_no_frozen_l2a_representative,,,,unavailable_not_eligible_no_frozen_l2a_representative,,,unavailable_not_eligible_no_frozen_l2a_representative,False,erken_s2_chlf_matchup_analysis_v1.0,True,0.617088,1,False,2023_onward,False,False,ineligible_not_open_water,False,False,ineligible_not_open_water,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2024-02-25,2024,L1C,L1C,TOA,,,no_l2a_representative_for_date,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,no_l2a_representative_for_date,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_no_l2a_representative_for_date,,,,unavailable_no_l2a_representative_for_date,,,unavailable_no_l2a_representative_for_date,False,erken_s2_chlf_matchup_analysis_v1.0,True,0.581681,1,False,2023_onward,False,False,ineligible_not_open_water,False,False,ineligible_not_open_water,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2024-02-25,2024,L2A,L2A,BOA,,,no_representative_frozen_scl_gate_failed,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,no_representative_frozen_scl_gate_failed,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_no_representative_frozen_scl_gate_failed,,,,unavailable_no_representative_frozen_scl_gate_failed,,,unavailable_no_representative_frozen_scl_gate_failed,False,erken_s2_chlf_matchup_analysis_v1.0,True,0.581681,1,False,2023_onward,False,False,ineligible_not_open_water,False,False,ineligible_not_open_water,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2024-02-25,2024,ACOLITE,L2R,rhos,,,not_eligible_no_frozen_l2a_representative,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,not_eligible_no_frozen_l2a_representative,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_not_eligible_no_frozen_l2a_representative,,,,unavailable_not_eligible_no_frozen_l2a_representative,,,unavailable_not_eligible_no_frozen_l2a_representative,False,erken_s2_chlf_matchup_analysis_v1.0,True,0.581681,1,False,2023_onward,False,False,ineligible_not_open_water,False,False,ineligible_not_open_water,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2024-02-27,2024,L1C,L1C,TOA,,,no_l2a_representative_for_date,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,no_l2a_representative_for_date,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_no_l2a_representative_for_date,,,,unavailable_no_l2a_representative_for_date,,,unavailable_no_l2a_representative_for_date,False,erken_s2_chlf_matchup_analysis_v1.0,True,1.11555,1,False,2023_onward,False,False,ineligible_not_open_water,False,False,ineligible_not_open_water,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2024-02-27,2024,L2A,L2A,BOA,,,no_representative_frozen_scl_gate_failed,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,no_representative_frozen_scl_gate_failed,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_no_representative_frozen_scl_gate_failed,,,,unavailable_no_representative_frozen_scl_gate_failed,,,unavailable_no_representative_frozen_scl_gate_failed,False,erken_s2_chlf_matchup_analysis_v1.0,True,1.11555,1,False,2023_onward,False,False,ineligible_not_open_water,False,False,ineligible_not_open_water,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2024-02-27,2024,ACOLITE,L2R,rhos,,,not_eligible_no_frozen_l2a_representative,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,not_eligible_no_frozen_l2a_representative,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_not_eligible_no_frozen_l2a_representative,,,,unavailable_not_eligible_no_frozen_l2a_representative,,,unavailable_not_eligible_no_frozen_l2a_representative,False,erken_s2_chlf_matchup_analysis_v1.0,True,1.11555,1,False,2023_onward,False,False,ineligible_not_open_water,False,False,ineligible_not_open_water,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2024-03-01,2024,L1C,L1C,TOA,,,no_l2a_representative_for_date,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,no_l2a_representative_for_date,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_no_l2a_representative_for_date,,,,unavailable_no_l2a_representative_for_date,,,unavailable_no_l2a_representative_for_date,False,erken_s2_chlf_matchup_analysis_v1.0,True,1.32045,1,False,2023_onward,False,False,ineligible_not_open_water,False,False,ineligible_not_open_water,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2024-03-01,2024,L2A,L2A,BOA,,,no_representative_frozen_scl_gate_failed,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,no_representative_frozen_scl_gate_failed,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_no_representative_frozen_scl_gate_failed,,,,unavailable_no_representative_frozen_scl_gate_failed,,,unavailable_no_representative_frozen_scl_gate_failed,False,erken_s2_chlf_matchup_analysis_v1.0,True,1.32045,1,False,2023_onward,False,False,ineligible_not_open_water,False,False,ineligible_not_open_water,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2024-03-01,2024,ACOLITE,L2R,rhos,,,not_eligible_no_frozen_l2a_representative,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,not_eligible_no_frozen_l2a_representative,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_not_eligible_no_frozen_l2a_representative,,,,unavailable_not_eligible_no_frozen_l2a_representative,,,unavailable_not_eligible_no_frozen_l2a_representative,False,erken_s2_chlf_matchup_analysis_v1.0,True,1.32045,1,False,2023_onward,False,False,ineligible_not_open_water,False,False,ineligible_not_open_water,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2024-03-03,2024,L1C,L1C,TOA,,,no_l2a_representative_for_date,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,no_l2a_representative_for_date,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_no_l2a_representative_for_date,,,,unavailable_no_l2a_representative_for_date,,,unavailable_no_l2a_representative_for_date,False,erken_s2_chlf_matchup_analysis_v1.0,True,1.47981,1,False,2023_onward,False,False,ineligible_not_open_water,False,False,ineligible_not_open_water,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2024-03-03,2024,L2A,L2A,BOA,,,no_representative_frozen_scl_gate_failed,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,no_representative_frozen_scl_gate_failed,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_no_representative_frozen_scl_gate_failed,,,,unavailable_no_representative_frozen_scl_gate_failed,,,unavailable_no_representative_frozen_scl_gate_failed,False,erken_s2_chlf_matchup_analysis_v1.0,True,1.47981,1,False,2023_onward,False,False,ineligible_not_open_water,False,False,ineligible_not_open_water,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2024-03-03,2024,ACOLITE,L2R,rhos,,,not_eligible_no_frozen_l2a_representative,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,not_eligible_no_frozen_l2a_representative,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_not_eligible_no_frozen_l2a_representative,,,,unavailable_not_eligible_no_frozen_l2a_representative,,,unavailable_not_eligible_no_frozen_l2a_representative,False,erken_s2_chlf_matchup_analysis_v1.0,True,1.47981,1,False,2023_onward,False,False,ineligible_not_open_water,False,False,ineligible_not_open_water,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2024-03-06,2024,L1C,L1C,TOA,,,no_l2a_representative_for_date,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,no_l2a_representative_for_date,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_no_l2a_representative_for_date,,,,unavailable_no_l2a_representative_for_date,,,unavailable_no_l2a_representative_for_date,False,erken_s2_chlf_matchup_analysis_v1.0,True,1.94724,1,False,2023_onward,False,False,ineligible_not_open_water,False,False,ineligible_not_open_water,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2024-03-06,2024,L2A,L2A,BOA,,,no_representative_frozen_scl_gate_failed,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,no_representative_frozen_scl_gate_failed,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_no_representative_frozen_scl_gate_failed,,,,unavailable_no_representative_frozen_scl_gate_failed,,,unavailable_no_representative_frozen_scl_gate_failed,False,erken_s2_chlf_matchup_analysis_v1.0,True,1.94724,1,False,2023_onward,False,False,ineligible_not_open_water,False,False,ineligible_not_open_water,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2024-03-06,2024,ACOLITE,L2R,rhos,,,not_eligible_no_frozen_l2a_representative,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,not_eligible_no_frozen_l2a_representative,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_not_eligible_no_frozen_l2a_representative,,,,unavailable_not_eligible_no_frozen_l2a_representative,,,unavailable_not_eligible_no_frozen_l2a_representative,False,erken_s2_chlf_matchup_analysis_v1.0,True,1.94724,1,False,2023_onward,False,False,ineligible_not_open_water,False,False,ineligible_not_open_water,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2024-03-08,2024,L1C,L1C,TOA,,,no_l2a_representative_for_date,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,no_l2a_representative_for_date,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_no_l2a_representative_for_date,,,,unavailable_no_l2a_representative_for_date,,,unavailable_no_l2a_representative_for_date,False,erken_s2_chlf_matchup_analysis_v1.0,True,2.20506,1,False,2023_onward,False,False,ineligible_not_open_water,False,False,ineligible_not_open_water,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2024-03-08,2024,L2A,L2A,BOA,,,no_representative_frozen_scl_gate_failed,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,no_representative_frozen_scl_gate_failed,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_no_representative_frozen_scl_gate_failed,,,,unavailable_no_representative_frozen_scl_gate_failed,,,unavailable_no_representative_frozen_scl_gate_failed,False,erken_s2_chlf_matchup_analysis_v1.0,True,2.20506,1,False,2023_onward,False,False,ineligible_not_open_water,False,False,ineligible_not_open_water,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2024-03-08,2024,ACOLITE,L2R,rhos,,,not_eligible_no_frozen_l2a_representative,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,not_eligible_no_frozen_l2a_representative,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_not_eligible_no_frozen_l2a_representative,,,,unavailable_not_eligible_no_frozen_l2a_representative,,,unavailable_not_eligible_no_frozen_l2a_representative,False,erken_s2_chlf_matchup_analysis_v1.0,True,2.20506,1,False,2023_onward,False,False,ineligible_not_open_water,False,False,ineligible_not_open_water,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2024-03-11,2024,L1C,L1C,TOA,,,no_l2a_representative_for_date,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,no_l2a_representative_for_date,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_no_l2a_representative_for_date,,,,unavailable_no_l2a_representative_for_date,,,unavailable_no_l2a_representative_for_date,False,erken_s2_chlf_matchup_analysis_v1.0,True,3.18208,1,False,2023_onward,False,False,ineligible_not_open_water,False,False,ineligible_not_open_water,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2024-03-11,2024,L2A,L2A,BOA,,,no_representative_frozen_scl_gate_failed,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,no_representative_frozen_scl_gate_failed,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_no_representative_frozen_scl_gate_failed,,,,unavailable_no_representative_frozen_scl_gate_failed,,,unavailable_no_representative_frozen_scl_gate_failed,False,erken_s2_chlf_matchup_analysis_v1.0,True,3.18208,1,False,2023_onward,False,False,ineligible_not_open_water,False,False,ineligible_not_open_water,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2024-03-11,2024,ACOLITE,L2R,rhos,,,not_eligible_no_frozen_l2a_representative,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,not_eligible_no_frozen_l2a_representative,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_not_eligible_no_frozen_l2a_representative,,,,unavailable_not_eligible_no_frozen_l2a_representative,,,unavailable_not_eligible_no_frozen_l2a_representative,False,erken_s2_chlf_matchup_analysis_v1.0,True,3.18208,1,False,2023_onward,False,False,ineligible_not_open_water,False,False,ineligible_not_open_water,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2024-03-13,2024,L1C,L1C,TOA,,,no_l2a_representative_for_date,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,no_l2a_representative_for_date,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_no_l2a_representative_for_date,,,,unavailable_no_l2a_representative_for_date,,,unavailable_no_l2a_representative_for_date,False,erken_s2_chlf_matchup_analysis_v1.0,True,4.13362,1,False,2023_onward,False,False,ineligible_not_open_water,False,False,ineligible_not_open_water,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2024-03-13,2024,L2A,L2A,BOA,,,no_representative_frozen_scl_gate_failed,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,no_representative_frozen_scl_gate_failed,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_no_representative_frozen_scl_gate_failed,,,,unavailable_no_representative_frozen_scl_gate_failed,,,unavailable_no_representative_frozen_scl_gate_failed,False,erken_s2_chlf_matchup_analysis_v1.0,True,4.13362,1,False,2023_onward,False,False,ineligible_not_open_water,False,False,ineligible_not_open_water,False
erken_s2_observation_selection_v1.0,erken_s2_primary3x3_min6_v1,2024-03-13,2024,ACOLITE,L2R,rhos,,,not_eligible_no_frozen_l2a_representative,False,no_representative_frozen_scl_gate_failed,no_l2a_representative_for_date,False,False,False,not_eligible_no_frozen_l2a_representative,6,9,False,nominal_fixed_665_705_740_nm,,,,unavailable_not_eligible_no_frozen_l2a_representative,,,,unavailable_not_eligible_no_frozen_l2a_representative,,,unavailable_not_eligible_no_frozen_l2a_representative,False,erken_s2_chlf_matchup_analysis_v1.0,True,4.13362,1,False,2023_onward,False,False,ineligible_not_open_water,False,False,ineligible_not_open_water,False
